#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
282694	11146	2288	116318	108578	-	-	GLMN	FKBP4	FAP|FAP48|FAP68|FKBPAP|GLML|GVM|VMGLOM	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Two-hybrid	physical	Chambraud B (1996)	PUBMED:8955134	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92990	B4DJ85	NP_001306612|NP_444504	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
298173	2288	2908	108578	109165	-	-	FKBP4	NR3C1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	GCCR|GCR|GCRST|GR|GRL	Reconstituted Complex	physical	Alnemri ES (1993)	PUBMED:8341706	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	-	-	-	-	-	-	Homo sapiens	Homo sapiens
305756	2288	11146	108578	116318	-	-	FKBP4	GLMN	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	FAP|FAP48|FAP68|FKBPAP|GLML|GVM|VMGLOM	Reconstituted Complex	physical	Neye H (2001)	PUBMED:11164950	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	Q92990	B4DJ85	NP_001306612|NP_444504	-	-	-	-	-	-	Homo sapiens	Homo sapiens
437540	1956	2288	108276	108578	-	-	EGFR	FKBP4	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	PCA	physical	Deribe YL (2009)	PUBMED:20029029	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P00533	-	NP_001333829|NP_001333828|NP_958440|NP_005219|NP_001333827|NP_001333826|NP_958441|NP_001333870|NP_958439	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
445998	60673	2288	121948	108578	PP894	-	ATG101	FKBP4	C12orf44	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	Q9BSB4	A0A024R128	NP_001092143|NP_068753	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446093	79016	2288	122485	108578	-	-	DDA1	FKBP4	C19orf58|PCIA1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	Q9BW61	A0A024R7J7	NP_076955	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446133	2309	2288	108598	108578	-	-	FOXO3	FKBP4	AF6q21|FKHRL1|FKHRL1P2|FOXO2|FOXO3A	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O43524	-	NP_963853|NP_001446	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446167	11337	2288	116465	108578	HT004	-	GABARAP	FKBP4	ATG8A|GABARAP-a|MM46	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O95166	Q6IAW1	NP_009209	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446225	2631	2288	108901	108578	-	-	GBAS	FKBP4	NIPSNAP2	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O75323	-	NP_001189398|NP_001474	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446377	5286	2288	111304	108578	-	-	PIK3C2A	FKBP4	CPK|PI3-K-C2(ALPHA)|PI3-K-C2A	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O00443	L7RRS0	NP_001308309|NP_002636|NP_001373799|NP_001308307	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446468	5571	2288	111558	108578	-	-	PRKAG1	FKBP4	AMPKG	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	P54619	A0A024R125|F8VYY9	NP_001193638|NP_001193639|NP_002724	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446483	51422	2288	119531	108578	-	-	PRKAG2	FKBP4	AAKG|AAKG2|CMH6|H91620p|WPWS	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	Q9UGJ0	-	NP_001035723|NP_001291460|NP_077747|NP_057287|NP_001291456	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446520	56904	2288	121234	108578	RP11-167N5.3	-	SH3GLB2	FKBP4	PP6569|PP9455|RRIG1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	Q9NR46	A0A024R896|B7ZC38	NP_001273974|NP_001273975|NP_064530|NP_001356842|NP_001356843|NP_001356844	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446591	79876	2288	122964	108578	-	-	UBA5	FKBP4	THIFP1|UBE1DC1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	Q9GZZ9	-	NP_001308168|NP_938143|NP_001307139|NP_079094|NP_001308167	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
487343	2288	3320	108578	109552	-	-	FKBP4	HSP90AA1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Li J (2011)	PUBMED:21170051	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
487346	2288	10963	108578	116162	-	-	FKBP4	STIP1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L	Reconstituted Complex	physical	Li J (2011)	PUBMED:21170051	9606	9606	Low Throughput	-	-	both complex with hsp90 in vitro	-	BIOGRID	Q02790	-	NP_002005	P31948	V9HW72	NP_001269581|NP_001269582|NP_006810	-	-	-	-	-	-	Homo sapiens	Homo sapiens
593954	3551	2288	109767	108578	-	-	IKBKB	FKBP4	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Li S (2011)	PUBMED:21903422	9606	9606	High Throughput	-	-	exogenous expression of bait|some interactions identified in this screen were stimulated by the addition of poly(rI:rC), poly(dA:dT), LPS, and/or CpG	-	BIOGRID	O14920	-	NP_001547|NP_001177649|NP_001229707	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
594185	11035	2288	116224	108578	-	-	RIPK3	FKBP4	RIP3	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Li S (2011)	PUBMED:21903422	9606	9606	High Throughput	-	-	exogenous expression of bait|some interactions identified in this screen were stimulated by the addition of poly(rI:rC), poly(dA:dT), LPS, and/or CpG	-	BIOGRID	Q9Y572	-	NP_006862	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
604599	801	2288	107252	108578	-	-	CALM1	FKBP4	CALML2|CAMI|CPVT4|DD132|PHKD|caM	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Reconstituted Complex	physical	Ning YM (1995)	PUBMED:7887964	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P62158	B4DJ51|E7ETZ0	NP_001350598|NP_001350599|NP_008819	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
606924	2288	3297	108578	109530	-	-	FKBP4	HSF1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	HSTF1	Affinity Capture-Western	physical	Guo Y (2001)	PUBMED:11583998	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	Q00613	-	NP_005517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
657243	23677	2288	117194	108578	-	-	SH3BP4	FKBP4	BOG25|TTP	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Two-hybrid	physical	Thalappilly S (2008)	PUBMED:18654987	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9P0V3	-	NP_055336|NP_001358235|NP_001358234|NP_001358231|NP_001358233|NP_001358232	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
667889	51547	2288	119602	108578	-	-	SIRT7	FKBP4	SIR2L7	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Tsai YC (2012)	PUBMED:22586326	9606	9606	High Throughput	-	-	exogenous expression of bait|figure 2, table S1.	-	BIOGRID	Q9NRC8	-	NP_057622	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
688532	1017	2288	107452	108578	-	-	CDK2	FKBP4	CDKN2|p33(CDK2)	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Neganova I (2011)	PUBMED:21319273	9606	9606	High Throughput	-	-	figure 6, table S2.	-	BIOGRID	P24941	A0A024RB77|A0A024RB10|B4DDL9|E7ESI2	NP_001789|NP_439892|NP_001277159	Q02790	-	NP_002005	BTO:0001086	embryonic stem cell	cell type	-	-	-	Homo sapiens	Homo sapiens
717304	2288	3320	108578	109552	-	-	FKBP4	HSP90AA1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Esposito V (2012)	PUBMED:22678819	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717312	11146	2288	116318	108578	-	-	GLMN	FKBP4	FAP|FAP48|FAP68|FKBPAP|GLML|GVM|VMGLOM	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-Western	physical	Krummrei U (2003)	PUBMED:12604780	9606	9606	Low Throughput	-	-	Interaction prevented by rapamycin.	-	BIOGRID	Q92990	B4DJ85	NP_001306612|NP_444504	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717313	2288	11146	108578	116318	-	-	FKBP4	GLMN	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	FAP|FAP48|FAP68|FKBPAP|GLML|GVM|VMGLOM	Affinity Capture-Western	physical	Krummrei U (2003)	PUBMED:12604780	9606	9606	Low Throughput	-	-	Interaction prevented by rapamycin.	-	BIOGRID	Q02790	-	NP_002005	Q92990	B4DJ85	NP_001306612|NP_444504	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717322	2288	11146	108578	116318	-	-	FKBP4	GLMN	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	FAP|FAP48|FAP68|FKBPAP|GLML|GVM|VMGLOM	Two-hybrid	physical	Chambraud B (1999)	PUBMED:10051602	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	Q92990	B4DJ85	NP_001306612|NP_444504	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721888	3320	2288	109552	108578	-	-	HSP90AA1	FKBP4	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-Western	physical	Schuelke JP (2010)	PUBMED:20661446	9606	9606	Low Throughput	-	-	SK-N-MC cell line	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q02790	-	NP_002005	BTO:0000932	neuroblastoma cell line	cell line	DOID:769	neuroblastoma	-	Homo sapiens	Homo sapiens
721895	2908	2288	109165	108578	-	-	NR3C1	FKBP4	GCCR|GCR|GCRST|GR|GRL	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-Western	physical	Schuelke JP (2010)	PUBMED:20661446	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721901	4306	2288	110451	108578	-	-	NR3C2	FKBP4	MCR|MLR|MR|NR3C2VIT	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-Western	physical	Schuelke JP (2010)	PUBMED:20661446	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P08235	B0ZBF6	NP_000892|NP_001159576	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721908	5241	2288	111260	108578	-	-	PGR	FKBP4	NR3C3|PR	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-Western	physical	Schuelke JP (2010)	PUBMED:20661446	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06401	-	NP_001189403|NP_001258090|NP_001258091|NP_000917	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721913	367	2288	106862	108578	RP11-383C12.1	-	AR	FKBP4	AIS|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-Western	physical	Schuelke JP (2010)	PUBMED:20661446	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10275	F1D8N5	NP_001011645|NP_000035	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
734998	6622	2288	112506	108578	-	-	SNCA	FKBP4	NACP|PARK1|PARK4|PD1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Protein-peptide	physical	Woods WS (2007)	PUBMED:17893145	9606	9606	High Throughput	-	-	table 1. T7 bacteriophage displaying cDNA from human brain (Novagen T7 Select).	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
750264	2288	1757	108578	108097	-	RP11-317B10.2	FKBP4	SARDH	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	BPR-2|DMGDHL1|SAR|SARD|SDH	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.821	-	Denoised score >= 0.75	-	BIOGRID	Q02790	-	NP_002005	Q9UL12	A8K596	NP_009032|NP_001128179	-	-	-	-	-	-	Homo sapiens	Homo sapiens
751086	2288	6880	108578	112743	-	AD-004	FKBP4	TAF9	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	MGC:5067|STAF31/32|TAF2G|TAFII-31|TAFII-32|TAFII31|TAFII32|TAFIID32	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.804	-	Denoised score >= 0.75	-	BIOGRID	Q02790	-	NP_002005	Q16594	-	NP_001015892|NP_003178	-	-	-	-	-	-	Homo sapiens	Homo sapiens
818857	3320	2288	109552	108578	-	-	HSP90AA1	FKBP4	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Gano JJ (2010)	PUBMED:19875381	9606	9606	High Throughput	-	-	interaction increased in the presence of geldanamycin|proteins pulled down using a TAP-tagged N- or C-terminal fragment of HSP90AA1	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q02790	-	NP_002005	BTO:0000007	HEK-293 cell	cell line	CHEBI:5292	geldanamycin	-	Homo sapiens	Homo sapiens
826047	7412	2288	113255	108578	-	-	VCAM1	FKBP4	CD106|INCAM-100	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Humphries JD (2009)	PUBMED:19738201	9606	9606	High Throughput	-	-	exogenous expression of bait	-	BIOGRID	P19320	-	NP_001186763|NP_001069|NP_542413	Q02790	-	NP_002005	BTO:0000664	K-562 cell	cell line	DOID:8552	chronic myeloid leukemia	-	Homo sapiens	Homo sapiens
832642	3320	2288	109552	108578	-	-	HSP90AA1	FKBP4	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q02790	-	NP_002005	-	-	-	-	-	-	Homo sapiens	Homo sapiens
838230	155348	2288	1205538	108578	HIV1gp1	-	gag-pol	FKBP4	-	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	Affinity Capture-MS	physical	Jaeger S (2012)	PUBMED:22190034	11676	9606	High Throughput	-	-	HIV1 gene: gag-pol P04585|PRO_0000223620|P04585#PRO_0000223620|NP_057849, protein: PR P04585|PRO_0000038665|P04585#PRO_0000038665|NP_705926.1	-	BIOGRID	P04585	-	NP_057849	Q02790	-	NP_002005	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
860218	2288	24413	108578	246578	-	-	FKBP4	Nr3c1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	GR|Gcr|Grl	Affinity Capture-Western	physical	Cluning C (2013)	PUBMED:23686112	9606	10116	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	P06536	-	NP_036708	-	-	-	-	-	-	Homo sapiens	Rattus norvegicus
860219	2288	100135583	108578	1642052	-	-	FKBP4	Nr3c1	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	GRL	Affinity Capture-Western	physical	Cluning C (2013)	PUBMED:23686112	9606	10141	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	P49115	H0V4W0	NP_001166458	-	-	-	-	-	-	Homo sapiens	Cavia porcellus
863504	2288	6273	108578	112181	-	RP11-49N14.8	FKBP4	S100A2	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	CAN19|S100L	Reconstituted Complex	physical	Shimamoto S (2010)	PUBMED:20188096	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	P29034	-	NP_005969	-	-	-	-	-	-	Homo sapiens	Homo sapiens
863505	2288	6277	108578	112185	-	-	FKBP4	S100A6	FKBP51|FKBP52|FKBP59|HBI|Hsp56|PPIase|p52	2A9|5B10|CABP|CACY|PRA	Reconstituted Complex	physical	Shimamoto S (2010)	PUBMED:20188096	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q02790	-	NP_002005	P06703	-	NP_055439	-	-	-	-	-	-	Homo sapiens	Homo sapiens
