#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1181250	29126	23214	118891	116821	-	-	CD274	XPO6	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	EXP6|RANBP20	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.997204225	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.997204225, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q96QU8	-	NP_001257869|NP_055986	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181251	29126	10527	118891	115782	-	-	CD274	IPO7	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	Imp7|RANBP7	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.927557682	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.927557682, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	O95373	B3KNG9	NP_006382	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181252	29126	545	118891	107027	-	-	CD274	ATR	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	FCTCS|FRP1|MEC1|SCKL|SCKL1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999985561	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999985561, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q13535	-	NP_001175	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181253	29126	54958	118891	120296	-	-	CD274	TMEM160	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	-	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.791938853	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.791938853, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9NX00	-	NP_060324	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181254	29126	30000	118891	119024	-	-	CD274	TNPO2	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	IPO3|KPNB2B|TRN2	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.996601307	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.996601307, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	O14787	Q05D48|A0A024R7F7|Q4LE60	NP_001369172|NP_001369170|NP_001129667|NP_038461|NP_001129668|NP_001369171|NP_001369169|NP_001369168|NP_001369165|NP_001369167|NP_001369166	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181255	29126	3842	118891	110040	-	-	CD274	TNPO1	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	IPO2|KPNB2|MIP|MIP1|TRN	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.796046544	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.796046544, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q92973	A0A024RAM0	NP_694858|NP_002261|NP_001351221|NP_001351223|NP_001351222|NP_001351225|NP_001351224	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181256	29126	113174	118891	125228	-	-	CD274	SAAL1	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	SPACIA1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.931402881	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.931402881, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q96ER3	G1UCX3	NP_612430	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181257	29126	9675	118891	115030	-	-	CD274	TTI1	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	KIAA0406|smg-10	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.988250935	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.988250935, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	O43156	-	NP_001290386|NP_055472	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181258	29126	55127	118891	120433	-	RP11-385F5.3	CD274	HEATR1	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	BAP28|UTP10	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.887118868	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.887118868, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9H583	A2VDI1|B2RWN5	NP_060542	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181259	29126	22796	118891	116477	-	RP11-543E8.3	CD274	COG2	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	LDLC	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.986308978	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.986308978, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q14746	B1ALW7	NP_031383|NP_001138508	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181260	29126	55763	118891	120881	-	BM-012	CD274	EXOC1	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	BM-102|SEC3|SEC3L1|SEC3P	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.964737191	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.964737191, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9NV70	A0A024RDA9|A0A024RDA1	NP_060731|NP_001020095|NP_839955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181261	29126	9026	118891	114493	-	-	CD274	HIP1R	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	HIP12|HIP3|ILWEQ	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.995330441	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.995330441, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	O75146	B3KN98|B3KQW8	NP_001290028|NP_001290026|NP_003950	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181262	29126	64328	118891	122138	-	-	CD274	XPO4	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	exp4	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999721912	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999721912, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9C0E2	-	NP_001358990|NP_071904	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181263	29126	23326	118891	116914	-	-	CD274	USP22	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	USP3L	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.899508732	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.899508732, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9UPT9	-	NP_056091	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181264	29126	5297	118891	111315	-	-	CD274	PI4KA	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	PI4K-ALPHA|PIK4CA|pi4K230	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.858387859	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.858387859, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	-	Q4LE69|J3KN10|B4DYG5	NP_002641|NP_001349792|NP_477352|NP_001349791	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181265	29126	23265	118891	116867	-	-	CD274	EXOC7	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	2-5-3p|EX070|EXO70|EXOC1|Exo70p|YJL085W	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.847856975	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.847856975, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9UPT5	B4DJ07|Q63HP7|B5MCY9	NP_001138770|NP_001138771|NP_001013861|NP_001138769|NP_056034|NP_001362904|NP_001362905|NP_001269243|NP_001269242|NP_001362903	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181266	29126	57508	118891	121572	-	-	CD274	INTS2	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	INT2|KIAA1287	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.917558547	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.917558547, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9H0H0	J3KMZ7	NP_001317346|NP_065799	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181267	29126	79902	118891	122985	-	-	CD274	NUP85	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	FROUNT|Nup75	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.88182335	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.88182335, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q9BW27	J3KT10	NP_001290205|NP_001317401|NP_079120	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181268	29126	57650	118891	121687	-	-	CD274	KIAA1524	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	CIP2A|p90	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.941662751	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.941662751, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q8TCG1	-	NP_065941	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181269	29126	60561	118891	121942	-	-	CD274	RINT1	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	RINT-1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.768032594	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.768032594, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q6NUQ1	-	NP_001333528|NP_001333529|NP_068749|NP_001333530|NP_001333532	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181270	29126	80279	118891	123213	-	MSTP016	CD274	CDK5RAP3	B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1	C53|HSF-27|IC53|LZAP|MST016|OK/SW-cl.114|PP1553	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999985576	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999985576, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9NZQ7	Q0GN75	NP_054862|NP_001254635	Q96JB5	-	NP_788276|NP_001265126|NP_001265127|NP_001265146|NP_001265145	-	-	-	-	-	-	Homo sapiens	Homo sapiens
