#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
825771	4609	10970	110694	116167	-	-	MYC	CKAP4	MRTL|MYCC|bHLHe39|c-Myc	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Agrawal P (2010)	PUBMED:21150319	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P01106	-	NP_002458|NP_001341799	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
835489	4292	10970	110438	116167	-	-	MLH1	CKAP4	COCA2|FCC2|HNPCC|HNPCC2|hMLH1	CLIMP-63|ERGIC-63|p63	Two-hybrid	physical	Brieger A (2010)	PUBMED:20706999	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P40692	A0A024R2S9|Q59EG3	NP_001341558|NP_001341559|NP_001161091|NP_001161090|NP_001341552|NP_001341553|NP_001341550|NP_001341551|NP_001341556|NP_001341557|NP_001341554|NP_001341555|NP_000240|NP_001245200|NP_001245203|NP_001245202|NP_001161089|NP_001341545|NP_001341544|NP_001341547|NP_001341546|NP_001341549|NP_001341548	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
838439	155971	10970	1205544	116167	HIV1gp8	-	env	CKAP4	-	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Jaeger S (2012)	PUBMED:22190034	11676	9606	High Throughput	-	-	HIV1 gene: env P04578|PRO_0000239240|P04578#PRO_0000239240|NP_057856.1, protein: gp41 P04578|PRO_0000038428|P04578#PRO_0000038428|NP_579895.1|HIV1 gene: env(gp160) P04578|PRO_0000239240|P04578#PRO_0000239240|NP_057856.1, protein: gp160 P04578|PRO_0000239240|P04578#PRO_0000239240|NP_057856.1	-	BIOGRID	P04578	-	NP_057856	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
843989	4824	10970	110888	116167	-	-	NKX3-1	CKAP4	BAPX2|NKX3|NKX3.1|NKX3A	CLIMP-63|ERGIC-63|p63	Two-hybrid	physical	Wang X (2008)	PUBMED:18816836	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q99801	-	NP_001243268|NP_006158	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
888725	146	10970	106656	116167	-	-	ADRA1D	CKAP4	ADRA1|ADRA1A|ADRA1R|ALPHA1|DAR|dJ779E11.2	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Lyssand JS (2008)	PUBMED:18468998	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	P25100	B0ZBE0	NP_000669	Q07065	A0A024RBH2	NP_006816	BTO:0000007	HEK-293 cell	cell line	CL:0000066	epithelial cell	-	Homo sapiens	Homo sapiens
892666	51019	10970	119225	116167	AD-016	-	CCDC53	CKAP4	CGI-116	CLIMP-63|ERGIC-63|p63	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9Y3C0	F5GZ97	NP_001288036|NP_057137	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892702	10970	57817	116167	121776	-	UNQ487/PRO1003	CKAP4	HAMP	CLIMP-63|ERGIC-63|p63	HEPC|HFE2B|LEAP1|PLTR	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q07065	A0A024RBH2	NP_006816	P81172	-	NP_066998	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893005	10970	7257	116167	113108	-	RP11-17H4.1	CKAP4	TSNAX	CLIMP-63|ERGIC-63|p63	TRAX	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q07065	A0A024RBH2	NP_006816	Q99598	A0A024R3V8	NP_005990	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893528	468	10970	106958	116167	-	-	ATF4	CKAP4	CREB-2|CREB2|TAXREB67|TXREB	CLIMP-63|ERGIC-63|p63	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P18848	Q96AQ3	NP_001666|NP_877962	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894438	10970	4713	116167	110793	-	-	CKAP4	NDUFB7	CLIMP-63|ERGIC-63|p63	B18|CI-B18	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q07065	A0A024RBH2	NP_006816	P17568	-	NP_004137	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894439	10970	9961	116167	115286	-	-	CKAP4	MVP	CLIMP-63|ERGIC-63|p63	LRP|VAULT1	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q07065	A0A024RBH2	NP_006816	Q14764	X5D7K9|X5DNU0|X5D2M8	NP_005106|NP_001280133|NP_001280134|NP_059447	-	-	-	-	-	-	Homo sapiens	Homo sapiens
895194	10970	10970	116167	116167	-	-	CKAP4	CKAP4	CLIMP-63|ERGIC-63|p63	CLIMP-63|ERGIC-63|p63	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q07065	A0A024RBH2	NP_006816	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
895195	10970	80145	116167	123138	-	-	CKAP4	THOC7	CLIMP-63|ERGIC-63|p63	NIF3L1BP1|fSAP24|hTREX30	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q07065	A0A024RBH2	NP_006816	Q6I9Y2	A0A024R341|A0A024R332	NP_001272333|NP_079351|NP_001272316	-	-	-	-	-	-	Homo sapiens	Homo sapiens
915414	5071	10970	111105	116167	KB-152G3.1	-	PARK2	CKAP4	AR-JP|LPRS2|PDJ|PRKN	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Zanon A (2013)	PUBMED:24244333	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
951769	83932	10970	123817	116167	RP5-876B10.3	-	SPRTN	CKAP4	C1orf124|DDDL1880|DVC1|PRO4323|Spartan|dJ876B10.3	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Kim MS (2013)	PUBMED:23254330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H040	A0A024R3U2	NP_114407|NP_001010984|NP_001248391	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1029320	7157	10970	113010	116167	-	-	TP53	CKAP4	BCC7|LFS1|P53|TRP53	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Horikawa I (2014)	PUBMED:25144556	9606	9606	High Throughput	-	-	delta-133p53alpha	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1031681	2521	10970	108797	116167	-	-	FUS	CKAP4	ALS6|ETM4|FUS1|HNRNPP2|POMP75|TLS	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Wang T (2014)	PUBMED:25192599	9606	9606	High Throughput	-	-	-	-	BIOGRID	P35637	Q6IBQ5|Q13344	NP_004951|NP_001164105|NP_001164408	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1052517	4343	10970	110484	116167	RP11-426L16.2	-	MOV10	CKAP4	fSAP113|gb110	CLIMP-63|ERGIC-63|p63	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9HCE1	Q5JR04	NP_001273001|NP_001308253|NP_066014|NP_001123551|NP_001356436	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1053520	10482	10970	115745	116167	-	-	NXF1	CKAP4	MEX67|TAP	CLIMP-63|ERGIC-63|p63	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UBU9	Q59E96	NP_006353|NP_001074960	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1057620	9820	10970	115159	116167	-	-	CUL7	CKAP4	3M1|KIAA0076|dJ20C7.5	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14999	-	NP_001361802|NP_001361803|NP_001161842|NP_001361801|NP_055595	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1058227	23363	10970	116944	116167	-	-	OBSL1	CKAP4	-	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	O75147	Q9H8B3	NP_001166902|NP_056126|NP_001166879	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1058829	83987	10970	123838	116167	-	-	CCDC8	CKAP4	3M3|PPP1R20|p90	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9H0W5	G8IFA7	NP_114429	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1105262	25	10970	106543	116167	RP11-83J21.1	-	ABL1	CKAP4	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	So J (2015)	PUBMED:25852190	9606	9606	High Throughput	-	-	-	-	BIOGRID	P00519	A0A024R8E2|Q59FK4	NP_009297|NP_005148	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1105714	23031	10970	116670	116167	-	-	MAST3	CKAP4	-	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	So J (2015)	PUBMED:25852190	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60307	-	NP_055831	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1105762	5590	10970	111576	116167	RP11-181G12.1	-	PRKCZ	CKAP4	PKC-ZETA|PKC2	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	So J (2015)	PUBMED:25852190	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1174154	55829	10970	120934	116167	AD-015	-	VIMP	CKAP4	ADO15|SBBI8|SELS|SEPS1	CLIMP-63|ERGIC-63|p63	Affinity Capture-Western	physical	Noda C (2014)	PUBMED:25008318	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BQE4	Q6GYA4	NP_982298|NP_060915	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1174159	55829	10970	120934	116167	AD-015	-	VIMP	CKAP4	ADO15|SBBI8|SELS|SEPS1	CLIMP-63|ERGIC-63|p63	Co-fractionation	physical	Noda C (2014)	PUBMED:25008318	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BQE4	Q6GYA4	NP_982298|NP_060915	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1176244	9653	10970	115011	116167	-	-	HS2ST1	CKAP4	dJ604K5.2	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.794924251	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.794924251, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q7LGA3	-	NP_001127964|NP_036394	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1178183	9781	10970	115125	116167	-	-	RNF144A	CKAP4	RNF144|UBCE7IP4	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.761582493	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.761582493, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P50876	-	NP_055561	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1183691	10584	10970	115833	116167	UNQ366/PRO702	-	COLEC10	CKAP4	CLL1	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.843463653	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.843463653, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9Y6Z7	A0A024R9J3	NP_006429	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1186137	26229	10970	117620	116167	-	-	B3GAT3	CKAP4	GLCATI|glcUAT-I	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.98243628	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.98243628, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	O94766	Q5U676|G3V150	NP_036332|NP_001275651|NP_001275650|NP_001275652	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1186644	55559	10970	120718	116167	-	-	HAUS7	CKAP4	UCHL5IP|UIP1	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.770893577	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.770893577, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q99871	-	NP_001372411|NP_001372410|NP_001372412|NP_059988	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1187856	55630	10970	120769	116167	-	-	SLC39A4	CKAP4	AEZ|AWMS2|ZIP4	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.794982044	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.794982044, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q6P5W5	Q9NX22	NP_060237|NP_570901|NP_001267486	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1189034	27076	10970	117985	116167	UNQ491/PRO1007	-	LYPD3	CKAP4	C4.4A	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.889332643	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.889332643, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	O95274	B2RBR3	NP_055215	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1190070	5549	10970	111540	116167	RP11-91B9.1	-	PRELP	CKAP4	MST161|MSTP161|SLRR2A	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.997791335	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.997791335, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P51888	-	NP_002716|NP_958505	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1194319	644619	10970	569753	116167	-	-	INTS4P2	CKAP4	INTS4L2	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.905469834	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.905469834, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	-	-	-	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1194793	8795	10970	114323	116167	UNQ160/PRO186	-	TNFRSF10B	CKAP4	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9	CLIMP-63|ERGIC-63|p63	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.834688982	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.834688982, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	O14763	Q7Z2I8	NP_671716|NP_003833	Q07065	A0A024RBH2	NP_006816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
