#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
243281	8405	8395	113993	113984	-	-	SPOP	PIP5K1B	BTBD32|TEF2	MSS4|STM7	Affinity Capture-MS	physical	Ewing RM (2007)	PUBMED:17353931	9606	9606	High Throughput	0.301	-	Exogenous expression of bait	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	O14986	Q7KYT6	NP_001362965|NP_001362966|NP_001362970|NP_001362968|NP_001362969|NP_003549|NP_001265182	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
315857	8405	7185	113993	113037	-	-	SPOP	TRAF1	BTBD32|TEF2	EBI6|MGC:10353	Reconstituted Complex	physical	Zapata JM (2001)	PUBMED:11279055	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q13077	-	NP_005649|NP_001177876|NP_001177874	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315858	8405	7189	113993	113041	-	-	SPOP	TRAF6	BTBD32|TEF2	MGC:3310|RNF85	Reconstituted Complex	physical	Zapata JM (2001)	PUBMED:11279055	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q9Y4K3	-	NP_004611|NP_665802	-	-	-	-	-	-	Homo sapiens	Homo sapiens
467641	367	8405	106862	113993	RP11-383C12.1	-	AR	SPOP	AIS|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM	BTBD32|TEF2	Two-hybrid	physical	van de Wijngaart DJ (2009)	PUBMED:19762545	9606	9606	Low Throughput	-	-	mammalian one-hybrid experimentmdn1|nalp10|smarca	-	BIOGRID	P10275	F1D8N5	NP_001011645|NP_000035	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
503266	8405	648	113993	107116	-	RP11-573G6.1	SPOP	BMI1	BTBD32|TEF2	FLVI2/BMI1|PCGF4|RNF51	Affinity Capture-Western	physical	Hernandez-Munoz I (2005)	PUBMED:15897469	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	P35226	-	NP_005171	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559916	8202	8405	113841	113993	RP5-1049G16.3	-	NCOA3	SPOP	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	BTBD32|TEF2	Two-hybrid	physical	Li C (2011)	PUBMED:21577200	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559921	8202	8405	113841	113993	RP5-1049G16.3	-	NCOA3	SPOP	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	BTBD32|TEF2	Affinity Capture-Western	physical	Li C (2011)	PUBMED:21577200	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559922	8405	8202	113993	113841	-	RP5-1049G16.3	SPOP	NCOA3	BTBD32|TEF2	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	Affinity Capture-Western	physical	Li C (2011)	PUBMED:21577200	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559923	8405	8202	113993	113841	-	RP5-1049G16.3	SPOP	NCOA3	BTBD32|TEF2	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	Reconstituted Complex	physical	Li C (2011)	PUBMED:21577200	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559924	8202	8405	113841	113993	RP5-1049G16.3	-	NCOA3	SPOP	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	BTBD32|TEF2	Reconstituted Complex	physical	Li C (2011)	PUBMED:21577200	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559925	8405	8452	113993	114030	-	-	SPOP	CUL3	BTBD32|TEF2	CUL-3|PHA2E	Reconstituted Complex	physical	Li C (2011)	PUBMED:21577200	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	-	-	-	-	-	-	Homo sapiens	Homo sapiens
562002	8405	8202	113993	113841	-	RP5-1049G16.3	SPOP	NCOA3	BTBD32|TEF2	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	Biochemical Activity	physical	Li C (2011)	PUBMED:21577200	9606	9606	Low Throughput	-	Ubiquitination	in the presence of E1, E2 and the SPOP-Cul3-Rbx1 complex Src-3 is polyubiquitinated in vitro	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
568821	8452	8405	114030	113993	-	-	CUL3	SPOP	CUL-3|PHA2E	BTBD32|TEF2	Two-hybrid	physical	Cummings CM (2009)	PUBMED:19261606	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684904	8452	8405	114030	113993	-	-	CUL3	SPOP	CUL-3|PHA2E	BTBD32|TEF2	Affinity Capture-Western	physical	Choo YY (2011)	PUBMED:22013077	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695222	8405	2099	113993	108403	-	RP1-130E4.1	SPOP	ESR1	BTBD32|TEF2	ER|ESR|ESRA|ESTRR|Era|NR3A1	Affinity Capture-Western	physical	Byun B (2008)	PUBMED:18414007	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	P03372	Q9UBT1|G4XH65|A8KAF4	NP_001116213|NP_000116|NP_001278159|NP_001278170|NP_001116212|NP_001116214	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695223	2099	8405	108403	113993	RP1-130E4.1	-	ESR1	SPOP	ER|ESR|ESRA|ESTRR|Era|NR3A1	BTBD32|TEF2	Affinity Capture-Western	physical	Byun B (2008)	PUBMED:18414007	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P03372	Q9UBT1|G4XH65|A8KAF4	NP_001116213|NP_000116|NP_001278159|NP_001278170|NP_001116212|NP_001116214	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
696392	8452	8405	114030	113993	-	-	CUL3	SPOP	CUL-3|PHA2E	BTBD32|TEF2	Affinity Capture-Western	physical	Choo YY (2012)	PUBMED:22911784	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716268	1616	8405	107985	113993	DADB-159G18.9	-	DAXX	SPOP	BING2|DAP6|EAP1	BTBD32|TEF2	Affinity Capture-Western	physical	La M (2004)	PUBMED:15240113	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UER7	Q53F85|A0A024RCS3|B4E1C1	NP_001135441|NP_001341|NP_001241646|NP_001135442	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716271	8405	8405	113993	113993	-	-	SPOP	SPOP	BTBD32|TEF2	BTBD32|TEF2	Affinity Capture-Western	physical	La M (2004)	PUBMED:15240113	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717102	1616	8405	107985	113993	DADB-159G18.9	-	DAXX	SPOP	BING2|DAP6|EAP1	BTBD32|TEF2	Two-hybrid	physical	Liu F (2012)	PUBMED:21573799	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UER7	Q53F85|A0A024RCS3|B4E1C1	NP_001135441|NP_001341|NP_001241646|NP_001135442	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719285	8396	8405	113985	113993	-	-	PIP4K2B	SPOP	PI5P4KB|PIP5K2B|PIP5KIIB|PIP5KIIbeta	BTBD32|TEF2	Two-hybrid	physical	Bunce MW (2008)	PUBMED:18218622	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P78356	-	NP_003550	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719286	8405	8396	113993	113985	-	-	SPOP	PIP4K2B	BTBD32|TEF2	PI5P4KB|PIP5K2B|PIP5KIIB|PIP5KIIbeta	Reconstituted Complex	physical	Bunce MW (2008)	PUBMED:18218622	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	P78356	-	NP_003550	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719287	8405	8396	113993	113985	-	-	SPOP	PIP4K2B	BTBD32|TEF2	PI5P4KB|PIP5K2B|PIP5KIIB|PIP5KIIbeta	Affinity Capture-Western	physical	Bunce MW (2008)	PUBMED:18218622	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	P78356	-	NP_003550	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719288	8396	8405	113985	113993	-	-	PIP4K2B	SPOP	PI5P4KB|PIP5K2B|PIP5KIIB|PIP5KIIbeta	BTBD32|TEF2	Affinity Capture-Western	physical	Bunce MW (2008)	PUBMED:18218622	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P78356	-	NP_003550	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719603	8452	8405	114030	113993	-	-	CUL3	SPOP	CUL-3|PHA2E	BTBD32|TEF2	Reconstituted Complex	physical	Plafker KS (2009)	PUBMED:19256485	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719607	10477	8405	115740	113993	-	-	UBE2E3	SPOP	UBCH9|UbcM2	BTBD32|TEF2	Reconstituted Complex	physical	Plafker KS (2009)	PUBMED:19256485	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q969T4	-	NP_872619|NP_001265483|NP_001265484|NP_006348	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
858811	8202	8405	113841	113993	RP5-1049G16.3	-	NCOA3	SPOP	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	BTBD32|TEF2	Affinity Capture-Western	physical	Geng C (2013)	PUBMED:23559371	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
858813	8405	8202	113993	113841	-	RP5-1049G16.3	SPOP	NCOA3	BTBD32|TEF2	ACTR|AIB-1|AIB1|CAGH16|CTG26|KAT13B|RAC3|SRC-3|SRC3|TNRC14|TNRC16|TRAM-1|bHLHe42|pCIP	Affinity Capture-Western	physical	Geng C (2013)	PUBMED:23559371	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q9Y6Q9	Q59EE8	NP_006525|NP_001167558|NP_858045|NP_001167559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
863608	8452	8405	114030	113993	-	-	CUL3	SPOP	CUL-3|PHA2E	BTBD32|TEF2	Affinity Capture-Western	physical	Kwon JE (2006)	PUBMED:16524876	9606	9606	Low Throughput	-	-	figure 1.|figure 3.	-	BIOGRID	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
863609	8405	8452	113993	114030	-	-	SPOP	CUL3	BTBD32|TEF2	CUL-3|PHA2E	Affinity Capture-Western	physical	Kwon JE (2006)	PUBMED:16524876	9606	9606	Low Throughput	-	-	figure 1.|figure 3.	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	-	-	-	-	-	-	Homo sapiens	Homo sapiens
863610	1616	8405	107985	113993	DADB-159G18.9	-	DAXX	SPOP	BING2|DAP6|EAP1	BTBD32|TEF2	Affinity Capture-Western	physical	Kwon JE (2006)	PUBMED:16524876	9606	9606	Low Throughput	-	-	figure 1.|figure 3.	-	BIOGRID	Q9UER7	Q53F85|A0A024RCS3|B4E1C1	NP_001135441|NP_001341|NP_001241646|NP_001135442	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
863613	8405	1616	113993	107985	-	DADB-159G18.9	SPOP	DAXX	BTBD32|TEF2	BING2|DAP6|EAP1	Affinity Capture-Western	physical	Kwon JE (2006)	PUBMED:16524876	9606	9606	Low Throughput	-	-	figure 3.	-	BIOGRID	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	Q9UER7	Q53F85|A0A024RCS3|B4E1C1	NP_001135441|NP_001341|NP_001241646|NP_001135442	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891637	4615	8405	110700	113993	-	-	MYD88	SPOP	MYD88D	BTBD32|TEF2	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q99836	-	NP_002459|NP_001166039|NP_001166038|NP_001166040|NP_001166037	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891691	1616	8405	107985	113993	DADB-159G18.9	-	DAXX	SPOP	BING2|DAP6|EAP1	BTBD32|TEF2	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UER7	Q53F85|A0A024RCS3|B4E1C1	NP_001135441|NP_001341|NP_001241646|NP_001135442	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892576	8772	8405	114302	113993	GIG3	-	FADD	SPOP	MORT1	BTBD32|TEF2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13158	-	NP_003815	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892607	1616	8405	107985	113993	DADB-159G18.9	-	DAXX	SPOP	BING2|DAP6|EAP1	BTBD32|TEF2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UER7	Q53F85|A0A024RCS3|B4E1C1	NP_001135441|NP_001341|NP_001241646|NP_001135442	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892636	6257	8405	112169	113993	DADB-100D22.1	-	RXRB	SPOP	DAUDI6|H-2RIIBP|NR2B2|RCoR-1	BTBD32|TEF2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P28702	Q5STP9|B7Z7J5	NP_001278918|NP_068811|NP_001257330	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893968	4615	8405	110700	113993	-	-	MYD88	SPOP	MYD88D	BTBD32|TEF2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q99836	-	NP_002459|NP_001166039|NP_001166038|NP_001166040|NP_001166037	O43791	-	NP_001007227|NP_001357659|NP_001007230|NP_001007231|NP_001007229|NP_001007228|NP_001357661|NP_001357660|NP_003554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
