#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
280490	5170	5586	111196	111572	-	RP5-905H16.1	PDPK1	PKN2	PDK1|PDPK2|PDPK2P|PRO0461	PAK2|PRK2|PRKCL2|PRO2042|Pak-2|STK7	Affinity Capture-Western	physical	Hodgkinson CP (2002)	PUBMED:11781095	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q16513	-	NP_001307637|NP_001307636|NP_001307638|NP_006247	-	-	-	-	-	-	Homo sapiens	Homo sapiens
281340	6197	5170	112111	111196	RP11-393H10.3	-	RPS6KA3	PDPK1	CLS|HU-3|ISPK-1|MAPKAPK1B|MRX19|RSK|RSK2|S6K-alpha3|p90-RSK2|pp90RSK2	PDK1|PDPK2|PDPK2P|PRO0461	Affinity Capture-Western	physical	Froedin M (2000)	PUBMED:10856237	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P51812	B4DG22|B7ZB17	NP_004577	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
281341	5170	5170	111196	111196	-	-	PDPK1	PDPK1	PDK1|PDPK2|PDPK2P|PRO0461	PDK1|PDPK2|PDPK2P|PRO0461	Biochemical Activity	physical	Froedin M (2000)	PUBMED:10856237	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
301575	5170	207	111196	106710	-	-	PDPK1	AKT1	PDK1|PDPK2|PDPK2P|PRO0461	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	Affinity Capture-Western	physical	Barry FA (2002)	PUBMED:11825911	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303670	5170	5579	111196	111565	-	-	PDPK1	PRKCB	PDK1|PDPK2|PDPK2P|PRO0461	PKC-beta|PKCB|PRKCB1|PRKCB2	Reconstituted Complex	physical	Gao T (2001)	PUBMED:11376011	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	P05771	-	NP_997700|NP_002729	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303827	5170	5590	111196	111576	-	RP11-181G12.1	PDPK1	PRKCZ	PDK1|PDPK2|PDPK2P|PRO0461	PKC-ZETA|PKC2	Biochemical Activity	physical	Le Good JA (1998)	PUBMED:9748166	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303828	5590	5170	111576	111196	RP11-181G12.1	-	PRKCZ	PDPK1	PKC-ZETA|PKC2	PDK1|PDPK2|PDPK2P|PRO0461	Affinity Capture-Western	physical	Le Good JA (1998)	PUBMED:9748166	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303829	5170	5590	111196	111576	-	RP11-181G12.1	PDPK1	PRKCZ	PDK1|PDPK2|PDPK2P|PRO0461	PKC-ZETA|PKC2	Affinity Capture-Western	physical	Le Good JA (1998)	PUBMED:9748166	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303830	5170	5586	111196	111572	-	RP5-905H16.1	PDPK1	PKN2	PDK1|PDPK2|PDPK2P|PRO0461	PAK2|PRK2|PRKCL2|PRO2042|Pak-2|STK7	Two-hybrid	physical	Balendran A (2000)	PUBMED:10764742	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q16513	-	NP_001307637|NP_001307636|NP_001307638|NP_006247	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303831	5170	5585	111196	111571	-	-	PDPK1	PKN1	PDK1|PDPK2|PDPK2P|PRO0461	DBK|PAK-1|PAK1|PKN|PKN-ALPHA|PRK1|PRKCL1	Two-hybrid	physical	Balendran A (2000)	PUBMED:10764742	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q16512	-	NP_998725|NP_002732	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303832	5585	5170	111571	111196	-	-	PKN1	PDPK1	DBK|PAK-1|PAK1|PKN|PKN-ALPHA|PRK1|PRKCL1	PDK1|PDPK2|PDPK2P|PRO0461	Reconstituted Complex	physical	Balendran A (2000)	PUBMED:10764742	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16512	-	NP_998725|NP_002732	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303833	5586	5170	111572	111196	RP5-905H16.1	-	PKN2	PDPK1	PAK2|PRK2|PRKCL2|PRO2042|Pak-2|STK7	PDK1|PDPK2|PDPK2P|PRO0461	Reconstituted Complex	physical	Balendran A (2000)	PUBMED:10764742	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16513	-	NP_001307637|NP_001307636|NP_001307638|NP_006247	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303834	5590	5170	111576	111196	RP11-181G12.1	-	PRKCZ	PDPK1	PKC-ZETA|PKC2	PDK1|PDPK2|PDPK2P|PRO0461	Reconstituted Complex	physical	Balendran A (2000)	PUBMED:10764742	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303835	5584	5170	111570	111196	-	-	PRKCI	PDPK1	DXS1179E|PKCI|nPKC-iota	PDK1|PDPK2|PDPK2P|PRO0461	Reconstituted Complex	physical	Balendran A (2000)	PUBMED:10764742	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41743	-	NP_002731	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
305286	5170	10971	111196	116168	-	-	PDPK1	YWHAQ	PDK1|PDPK2|PDPK2P|PRO0461	14-3-3|1C5|HS1	Affinity Capture-Western	physical	Sato S (2002)	PUBMED:12177059	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	P27348	-	NP_006817	-	-	-	-	-	-	Homo sapiens	Homo sapiens
305287	5170	7533	111196	113365	-	LL22NC03-44A4.1	PDPK1	YWHAH	PDK1|PDPK2|PDPK2P|PRO0461	YWHA1	Affinity Capture-Western	physical	Sato S (2002)	PUBMED:12177059	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q04917	A0A024R1K7|Q9H4N8	NP_003396	-	-	-	-	-	-	Homo sapiens	Homo sapiens
305288	7533	5170	113365	111196	LL22NC03-44A4.1	-	YWHAH	PDPK1	YWHA1	PDK1|PDPK2|PDPK2P|PRO0461	Reconstituted Complex	physical	Sato S (2002)	PUBMED:12177059	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04917	A0A024R1K7|Q9H4N8	NP_003396	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315634	5170	5566	111196	111553	-	-	PDPK1	PRKACA	PDK1|PDPK2|PDPK2P|PRO0461	PKACA	Two-hybrid	physical	Biondi RM (2000)	PUBMED:10698939	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	P17612	A0A024R7J0	NP_001291278|NP_002721|NP_997401	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315635	5566	5170	111553	111196	-	-	PRKACA	PDPK1	PKACA	PDK1|PDPK2|PDPK2P|PRO0461	Reconstituted Complex	physical	Biondi RM (2000)	PUBMED:10698939	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17612	A0A024R7J0	NP_001291278|NP_002721|NP_997401	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316930	207	5170	106710	111196	-	-	AKT1	PDPK1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	PDK1|PDPK2|PDPK2P|PRO0461	Affinity Capture-Western	physical	Persad S (2001)	PUBMED:11313365	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316931	5170	3611	111196	109824	-	-	PDPK1	ILK	PDK1|PDPK2|PDPK2P|PRO0461	HEL-S-28|ILK-1|ILK-2|P59|p59ILK	Affinity Capture-Western	physical	Persad S (2001)	PUBMED:11313365	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q13418	V9HWF0	NP_004508|NP_001014795|NP_001014794|NP_001265371|NP_001265370	-	-	-	-	-	-	Homo sapiens	Homo sapiens
318164	5170	6446	111196	112344	-	RP1-188K17.1	PDPK1	SGK1	PDK1|PDPK2|PDPK2P|PRO0461	SGK	Reconstituted Complex	physical	Park J (1999)	PUBMED:10357815	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	O00141	E9PR89|B7Z325	NP_001137150|NP_001278924|NP_001137148|NP_005618|NP_001137149	-	-	-	-	-	-	Homo sapiens	Homo sapiens
318166	5170	5599	111196	111585	-	-	PDPK1	MAPK8	PDK1|PDPK2|PDPK2P|PRO0461	JNK|JNK-46|JNK1|JNK1A2|JNK21B1/2|PRKM8|SAPK1|SAPK1c	Reconstituted Complex	physical	Park J (1999)	PUBMED:10357815	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	P45983	A1L4K2	NP_001310257|NP_001310256|NP_001310255|NP_001310254|NP_001310253|NP_001310252|NP_001310251|NP_001310250|NP_001265476|NP_001265477|NP_001310249|NP_001310259|NP_001310258|NP_620637|NP_620634|NP_001310260|NP_001310231|NP_002741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
318167	5170	5590	111196	111576	-	RP11-181G12.1	PDPK1	PRKCZ	PDK1|PDPK2|PDPK2P|PRO0461	PKC-ZETA|PKC2	Reconstituted Complex	physical	Park J (1999)	PUBMED:10357815	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
446371	5170	27044	111196	117974	-	-	PDPK1	SND1	PDK1|PDPK2|PDPK2P|PRO0461	TDRD11|p100	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q7KZF4	-	NP_055205	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446372	5170	10146	111196	115448	-	-	PDPK1	G3BP1	PDK1|PDPK2|PDPK2P|PRO0461	G3BP|HDH-VIII	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q13283	Q5U0Q1|Q6ZP53	NP_005745|NP_938405	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446373	5170	26608	111196	117762	-	UNQ563/PRO1125	PDPK1	TBL2	PDK1|PDPK2|PDPK2P|PRO0461	WBSCR13|WS-betaTRP	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9Y4P3	-	NP_001349589|NP_036585|NP_001349592|NP_001349590|NP_001349591	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
446374	5170	5036	111196	111075	-	-	PDPK1	PA2G4	PDK1|PDPK2|PDPK2P|PRO0461	EBP1|HG4-1|p38-2G4	Affinity Capture-MS	physical	Behrends C (2010)	PUBMED:20562859	9606	9606	High Throughput	-	-	Exogenous expression of bait	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9UQ80	A0A024RB85	NP_006182	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
468531	5170	5588	111196	111574	-	RP11-563J2.1	PDPK1	PRKCQ	PDK1|PDPK2|PDPK2P|PRO0461	PRKCT|nPKC-theta	Affinity Capture-Western	physical	Lee KY (2005)	PUBMED:15802604	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q04759	-	NP_006248|NP_001310194|NP_001310195|NP_001310196|NP_001269573|NP_001269574|NP_001229342	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468533	5588	5170	111574	111196	RP11-563J2.1	-	PRKCQ	PDPK1	PRKCT|nPKC-theta	PDK1|PDPK2|PDPK2P|PRO0461	Affinity Capture-Western	physical	Lee KY (2005)	PUBMED:15802604	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04759	-	NP_006248|NP_001310194|NP_001310195|NP_001310196|NP_001269573|NP_001269574|NP_001229342	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468538	5170	84433	111196	124073	-	-	PDPK1	CARD11	PDK1|PDPK2|PDPK2P|PRO0461	BENTA|BIMP3|CARMA1|IMD11|PPBL	Affinity Capture-Western	physical	Lee KY (2005)	PUBMED:15802604	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9BXL7	Q8TES3|A0A024R854	NP_001311210|NP_115791	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468539	84433	5170	124073	111196	-	-	CARD11	PDPK1	BENTA|BIMP3|CARMA1|IMD11|PPBL	PDK1|PDPK2|PDPK2P|PRO0461	Affinity Capture-Western	physical	Lee KY (2005)	PUBMED:15802604	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BXL7	Q8TES3|A0A024R854	NP_001311210|NP_115791	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	-	-	-	-	-	-	Homo sapiens	Homo sapiens
601994	5170	8682	111196	114230	-	RP11-536C5.8	PDPK1	PEA15	PDK1|PDPK2|PDPK2P|PRO0461	HMAT1|HUMMAT1H|MAT1|MAT1H|PEA-15|PED	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q15121	B1AKZ5|B1AKZ4|Q96FS5	NP_003759|NP_001284505|NP_001284507|NP_001284506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
601995	5170	127281	111196	126049	-	RP3-395M20.10	PDPK1	FAM213B	PDK1|PDPK2|PDPK2P|PRO0461	C1orf93	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q8TBF2	-	NP_001182670|NP_001182667|NP_001182666|NP_001182665|NP_001182669|NP_689584	-	-	-	-	-	-	Homo sapiens	Homo sapiens
601996	5170	84433	111196	124073	-	-	PDPK1	CARD11	PDK1|PDPK2|PDPK2P|PRO0461	BENTA|BIMP3|CARMA1|IMD11|PPBL	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9BXL7	Q8TES3|A0A024R854	NP_001311210|NP_115791	-	-	-	-	-	-	Homo sapiens	Homo sapiens
601997	5170	26073	111196	117531	-	HSPC017	PDPK1	POLDIP2	PDK1|PDPK2|PDPK2P|PRO0461	PDIP38|POLD4|p38	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9Y2S7	B4DEM9	NP_056399|NP_001277074	-	-	-	-	-	-	Homo sapiens	Homo sapiens
601998	5170	28964	111196	118789	-	-	PDPK1	GIT1	PDK1|PDPK2|PDPK2P|PRO0461	-	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9Y2X7	Q59FC3	NP_054749|NP_001078923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
601999	5170	7692	111196	113487	-	RP4-568F9.5	PDPK1	ZNF133	PDK1|PDPK2|PDPK2P|PRO0461	ZNF150|pHZ-13|pHZ-66	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	P52736	B4DFU5	NP_001269926|NP_001269930|NP_001269933|NP_001269932|NP_001269935|NP_001269934|NP_001269937|NP_001269927|NP_001076799|NP_001269936|NP_001269924|NP_003425|NP_001269929|NP_001269931|NP_001269925|NP_001269928	-	-	-	-	-	-	Homo sapiens	Homo sapiens
602000	5170	23039	111196	116678	-	-	PDPK1	XPO7	PDK1|PDPK2|PDPK2P|PRO0461	EXP7|RANBP16	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9UIA9	-	NP_001093631|NP_055839|NP_001349731	-	-	-	-	-	-	Homo sapiens	Homo sapiens
602001	5170	6305	111196	112212	-	C22:RP4-579N16.2	PDPK1	SBF1	PDK1|PDPK2|PDPK2P|PRO0461	CMT4B3|DENND7A|MTMR5	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	O95248	A0A024R4Z9|G5E933	NP_002963|NP_001352748	-	-	-	-	-	-	Homo sapiens	Homo sapiens
602002	5170	56902	111196	121232	-	-	PDPK1	PNO1	PDK1|PDPK2|PDPK2P|PRO0461	KHRBP1|RRP20	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9NRX1	-	NP_001316845|NP_001316846|NP_064528	-	-	-	-	-	-	Homo sapiens	Homo sapiens
602003	5170	54541	111196	120028	-	RP11-442H21.1	PDPK1	DDIT4	PDK1|PDPK2|PDPK2P|PRO0461	Dig2|REDD-1|REDD1	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9NX09	A0A024QZQ6	NP_061931	-	-	-	-	-	-	Homo sapiens	Homo sapiens
602004	5170	6598	111196	112482	-	-	PDPK1	SMARCB1	PDK1|PDPK2|PDPK2P|PRO0461	BAF47|INI1|MRD15|PPP1R144|RDT|RTPS1|SNF5|SNF5L1|SWNTS1|Sfh1p|Snr1|hSNFS	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q12824	Q9H836	NP_001349806|NP_001304875|NP_001007469|NP_003064	-	-	-	-	-	-	Homo sapiens	Homo sapiens
602005	5170	9021	111196	114488	-	-	PDPK1	SOCS3	PDK1|PDPK2|PDPK2P|PRO0461	ATOD4|CIS3|Cish3|SOCS-3|SSI-3|SSI3	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	O14543	Q6FI39	NP_003946	-	-	-	-	-	-	Homo sapiens	Homo sapiens
602006	5170	80304	111196	123217	-	PP384	PDPK1	C2orf44	PDK1|PDPK2|PDPK2P|PRO0461	-	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15530	E9PER6	NP_002604|NP_001248745|NP_112558	Q9H6R7	-	NP_079479|NP_001135791	-	-	-	-	-	-	Homo sapiens	Homo sapiens
