#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
244343	396	841	106889	107291	-	-	ARHGDIA	CASP8	GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Co-purification	physical	Gajate C (2005)	PUBMED:15659383	9606	9606	Low Throughput	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BIOGRID	P52565	J3QQX2|V9HWE8	NP_001288170|NP_001288171|NP_001288172|NP_004300|NP_001288169|NP_001172006|NP_001172007	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
244355	841	7132	107291	112986	-	-	CASP8	TNFRSF1A	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	Co-purification	physical	Gajate C (2005)	PUBMED:15659383	9606	9606	Low Throughput	-	-	Fas, tumor necrosis factor-receptor 1, and tumor necrosis factor-related apoptosis-inducing ligand receptor 2/death receptor 5 were clustered into lipid rafts in leukemic Jurkat cells following Aplidin treatment;Fas ligand (FasL) as well as downstream sig	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	P19438	-	NP_001333021|NP_001333020|NP_001056	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255895	356	841	106852	107291	-	-	FASLG	CASP8	ALPS1B|APT1LG1|APTL|CD178|CD95-L|CD95L|FASL|TNFSF6	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48023	Q53ZZ1	NP_000630|NP_001289675	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255898	841	10928	107291	116131	-	-	CASP8	RALBP1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	RIP1|RLIP1|RLIP76	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q15311	-	NP_006779	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255899	841	8717	107291	114257	-	-	CASP8	TRADD	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Hs.89862	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q15628	-	NP_003780|NP_001310481	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255900	841	8772	107291	114302	-	GIG3	CASP8	FADD	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	MORT1	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q13158	-	NP_003815	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255901	841	7185	107291	113037	-	-	CASP8	TRAF1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	EBI6|MGC:10353	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q13077	-	NP_005649|NP_001177876|NP_001177874	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255902	841	843	107291	107293	-	-	CASP8	CASP10	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	ALPS2|FLICE2|MCH4	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q92851	-	NP_116756|NP_001221|NP_116758|NP_116759|NP_001193453|NP_001193471	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255903	841	7186	107291	113038	-	-	CASP8	TRAF2	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q12933	A0A024R8H5	NP_066961	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255904	841	329	107291	106826	-	-	CASP8	BIRC2	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q13490	-	NP_001243092|NP_001157|NP_001243095	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255905	841	8837	107291	114364	-	-	CASP8	CFLAR	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	O15519	B4E361|A0A024R3Z7|E9PAP3|A0A024R3Y3	NP_001189445|NP_001294972|NP_001294971|NP_003870|NP_001189446|NP_001189448|NP_001120656|NP_001189447|NP_001189444|NP_001120655	-	-	-	-	-	-	Homo sapiens	Homo sapiens
255907	843	841	107293	107291	-	-	CASP10	CASP8	ALPS2|FLICE2|MCH4	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	Micheau O (2003)	PUBMED:12887920	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92851	-	NP_116756|NP_001221|NP_116758|NP_116759|NP_001193453|NP_001193471	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
270208	841	841	107291	107291	-	-	CASP8	CASP8	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Two-hybrid	physical	Stelzl U (2005)	PUBMED:16169070	9606	9606	High Throughput	2.0	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
270209	841	1107	107291	107532	-	-	CASP8	CHD3	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Mi-2a|Mi2-ALPHA|ZFH	Two-hybrid	physical	Stelzl U (2005)	PUBMED:16169070	9606	9606	High Throughput	2.0	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q12873	B3KWV4|Q2TAZ1	NP_005843|NP_001005273|NP_001005271	-	-	-	-	-	-	Homo sapiens	Homo sapiens
270846	7024	841	112882	107291	-	-	TFCP2	CASP8	LBP1C|LSF|LSF1D|SEF|TFCP2C	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Two-hybrid	physical	Stelzl U (2005)	PUBMED:16169070	9606	9606	High Throughput	2.0	-	-	-	BIOGRID	Q12800	A0A024R120	NP_001166924|NP_001166923|NP_005644	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
270995	841	7431	107291	113272	-	RP11-124N14.1	CASP8	VIM	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	CTRCT30|HEL113	Two-hybrid	physical	Stelzl U (2005)	PUBMED:16169070	9606	9606	High Throughput	3.0	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	P08670	V9HWE1	NP_003371	-	-	-	-	-	-	Homo sapiens	Homo sapiens
276663	355	841	106851	107291	RP11-399O19.7	-	FAS	CASP8	ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	Shu HB (1997)	PUBMED:9208847	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P25445	Q59FU8	NP_690610|NP_690611|NP_000034	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
276665	8837	841	114364	107291	-	-	CFLAR	CASP8	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	Shu HB (1997)	PUBMED:9208847	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15519	B4E361|A0A024R3Z7|E9PAP3|A0A024R3Y3	NP_001189445|NP_001294972|NP_001294971|NP_003870|NP_001189446|NP_001189448|NP_001120656|NP_001189447|NP_001189444|NP_001120655	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
276681	8837	841	114364	107291	-	-	CFLAR	CASP8	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Two-hybrid	physical	Goltsev YV (1997)	PUBMED:9289491	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15519	B4E361|A0A024R3Z7|E9PAP3|A0A024R3Y3	NP_001189445|NP_001294972|NP_001294971|NP_003870|NP_001189446|NP_001189448|NP_001120656|NP_001189447|NP_001189444|NP_001120655	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
278822	8772	841	114302	107291	GIG3	-	FADD	CASP8	MORT1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Reconstituted Complex	physical	Srinivasula SM (1997)	PUBMED:9228018	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13158	-	NP_003815	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
278823	8837	841	114364	107291	-	-	CFLAR	CASP8	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Reconstituted Complex	physical	Srinivasula SM (1997)	PUBMED:9228018	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15519	B4E361|A0A024R3Z7|E9PAP3|A0A024R3Y3	NP_001189445|NP_001294972|NP_001294971|NP_003870|NP_001189446|NP_001189448|NP_001120656|NP_001189447|NP_001189444|NP_001120655	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
278828	841	8772	107291	114302	-	GIG3	CASP8	FADD	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	MORT1	Affinity Capture-Western	physical	Srinivasula SM (1997)	PUBMED:9228018	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q13158	-	NP_003815	-	-	-	-	-	-	Homo sapiens	Homo sapiens
278831	841	8837	107291	114364	-	-	CASP8	CFLAR	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS	Affinity Capture-Western	physical	Srinivasula SM (1997)	PUBMED:9228018	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	O15519	B4E361|A0A024R3Z7|E9PAP3|A0A024R3Y3	NP_001189445|NP_001294972|NP_001294971|NP_003870|NP_001189446|NP_001189448|NP_001120656|NP_001189447|NP_001189444|NP_001120655	-	-	-	-	-	-	Homo sapiens	Homo sapiens
278834	8837	841	114364	107291	-	-	CFLAR	CASP8	CASH|CASP8AP1|CLARP|Casper|FLAME|FLAME-1|FLAME1|FLIP|I-FLICE|MRIT|c-FLIP|c-FLIPL|c-FLIPR|c-FLIPS	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Two-hybrid	physical	Srinivasula SM (1997)	PUBMED:9228018	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15519	B4E361|A0A024R3Z7|E9PAP3|A0A024R3Y3	NP_001189445|NP_001294972|NP_001294971|NP_003870|NP_001189446|NP_001189448|NP_001120656|NP_001189447|NP_001189444|NP_001120655	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
279219	841	7185	107291	113037	-	-	CASP8	TRAF1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	EBI6|MGC:10353	Biochemical Activity	physical	Leo E (2001)	PUBMED:11098060	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	Q13077	-	NP_005649|NP_001177876|NP_001177874	-	-	-	-	-	-	Homo sapiens	Homo sapiens
279698	10134	841	115437	107291	-	-	BCAP31	CASP8	6C6-AG|BAP31|CDM|DDCH|DXS1357E	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Reconstituted Complex	physical	Ng FW (1997)	PUBMED:9334338	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P51572	-	NP_001243376|NP_005736|NP_001132929|NP_001132913	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
279702	10134	841	115437	107291	-	-	BCAP31	CASP8	6C6-AG|BAP31|CDM|DDCH|DXS1357E	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	Ng FW (1997)	PUBMED:9334338	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P51572	-	NP_001243376|NP_005736|NP_001132929|NP_001132913	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
279703	841	10134	107291	115437	-	-	CASP8	BCAP31	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	6C6-AG|BAP31|CDM|DDCH|DXS1357E	Biochemical Activity	physical	Ng FW (1997)	PUBMED:9334338	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	P51572	-	NP_001243376|NP_005736|NP_001132929|NP_001132913	-	-	-	-	-	-	Homo sapiens	Homo sapiens
281406	355	841	106851	107291	RP11-399O19.7	-	FAS	CASP8	ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	MacFarlane M (1997)	PUBMED:9325248	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P25445	Q59FU8	NP_690610|NP_690611|NP_000034	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
281409	8797	841	114325	107291	-	-	TNFRSF10A	CASP8	APO2|CD261|DR4|TRAILR-1|TRAILR1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	MacFarlane M (1997)	PUBMED:9325248	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00220	-	NP_003835	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
281412	8795	841	114323	107291	UNQ160/PRO186	-	TNFRSF10B	CASP8	CD262|DR5|KILLER|KILLER/DR5|TRAIL-R2|TRAILR2|TRICK2|TRICK2A|TRICK2B|TRICKB|ZTNFR9	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	MacFarlane M (1997)	PUBMED:9325248	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14763	Q7Z2I8	NP_671716|NP_003833	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282869	317	841	106814	107291	-	-	APAF1	CASP8	APAF-1|CED4	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	Affinity Capture-Western	physical	Hu Y (1998)	PUBMED:9539746	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14727	-	NP_863659|NP_001151|NP_863658|NP_863651|NP_037361	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
